Fund,Department,Division,Account,Amount,Current,Annotation,
Civic Center Fund,Civic Center,Civic Center Administration,Civic Center Advertising,15000.0,15000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Sale of Capital Assets,20000.0,20000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Restricted Intergov Fed Grants,-10000.0,5000.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Grave Sales,15000.0,35000.0,
Water Services Fund,Water,Water Administration,Water Availability,28000.0,70000.0,
General Fund,Administration Services,Fleet Management Division,Training,-6131.0,12000.0,
Water Services Fund,Water,Water Administration,Water Reservation Fees,-4216.0,4784.0,
General Fund,Public Works,Streets & Sidewalks Division,Supplies - Other,-827.0,5000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Full Time Reg,9948.0,78648.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Compensation - Part Time,4761.0,34011.0,
General Fund,Public Works,Public Works Administration,All Other Revenues,2000.0,2000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Maint & Repair - Equipment,-1500.0,3500.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,-18387.0,9296.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Maintenance and Repairs,39371.0,39371.0,
General Fund,Administration Services,City Manager,All Other Expenses,3969.0,21618.0,
General Fund,Public Works,Streets & Sidewalks Division,Contracted Services,20000.0,20000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Compensation - Part Time,16682.0,22023.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Buildings,14000.0,19000.0,
General Fund,Parks Rec & Cultural Arts,Parks Maintenance Division,Compensation - Temp/Seasonal,-19419.0,16500.0,
Water Services Fund,Water,Water Production Division,Maint & Repair - Equipment,0.0,18000.0,
General Fund,Parks Rec & Cultural Arts,Cultural Arts Division,Contracted Services,-17700.0,0.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Prkng Lt Fee Mnth,1000.0,36000.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,FICA Tax Expense,548.0,7984.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Lot 18,15000.0,15000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Parking Meters,164413.0,1239413.0,
Civic Center Fund,Civic Center,Concessions Division,Materials,4200.0,12000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Materials,5394.0,9000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Lot 17,0.0,30000.0,
Parking Services Fund,Transportation,Parking Services Division,Fines & Fees Peripheral Parkng,-7000.0,28000.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Rental/Lease,53256.0,53256.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Group Insurance Expense,42303.0,83664.0,
Health Insurance Fund,Human Resources,Health Clinic Services,Contracted Services,163000.0,163000.0,
General Fund,Police,Police Administration Division,All Other Expenses,-7921.0,2056.0,
Parking Services Fund,Transportation,Parking Garage Divison,All Other Expenses,906.0,37194.0,
Civic Center Fund,Civic Center,Civic Center Administration,Water and Sewer,240.0,33800.0,
General Fund,Economic Development,Economic Development Division,Employer - 401(K),5148.0,15148.0,
General Fund,Economic Development,Economic Development Division,FICA Tax Expense,9066.0,23176.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - LGERS,6657.0,31742.0,
General Fund,Non-Departmental,Non-Divisional,Transfer to Housing Partnershp,0.0,500000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,FICA Tax Expense,6453.0,34346.0,
General Fund,Economic Development,Economic Development Division,Employer - LGERS,7649.0,21419.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Employer - 401(K),4217.0,22448.0,
General Fund,Public Works,Streets & Sidewalks Division,Contra Salaries and Wages-PB,27186.0,0.0,
General Fund,Parks Rec & Cultural Arts,Business Services Division,Compensation - Full Time Reg,-126403.0,131806.0,
Parking Services Fund,Transportation,Parking Garage Divison,Materials,3981.0,40000.0,
General Fund,Parks Rec & Cultural Arts,Parks Administration Division,Insurance & Bonds,65044.0,140142.0,
General Fund,Administration Services,Sustainability Division,Group Insurance Expense,8469.0,18592.0,
Civic Center Fund,Civic Center,Civic Center Administration,Natural Gas,17750.0,60000.0,
Civic Center Fund,Civic Center,Ticket Office,Civic Center Ticket Office,-5000.0,45000.0,
General Fund,Economic Development,Economic Development Division,Group Insurance Expense,9258.0,48804.0,
General Fund,Public Works,Streets & Sidewalks Division,Contracted Services,-1175094.0,0.0,
Civic Center Fund,Civic Center,Ticket Office,Civic Ctr Ticket Office Hdlng,-75000.0,95000.0,
General Fund,Public Works,Streets & Sidewalks Division,Materials,-577.0,8500.0,
General Fund,Parks Rec & Cultural Arts,Planning & Development Div,All Other Expenses,2239.0,11473.0,
General Fund,Finance,Finance Administration,Insurance & Bonds,25523.0,54991.0,
Civic Center Fund,Civic Center,Civic Center Administration,Telephone,-7700.0,21000.0,
General Fund,Administration Services,Sustainability Division,Employer - LGERS,2244.0,7650.0,
General Fund,Administration Services,Sustainability Division,FICA Tax Expense,1161.0,8278.0,
General Fund,Non-Departmental,Non-Divisional,Transfer to Capital Reserve,3300000.0,3300000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Electricity,4750.0,186040.0,
General Fund,Planning & Development,Community Development Division,Group Insurance Expense,-1304.0,9296.0,
Mass Transit Fund,Transportation,Transit Administration Div,Insurance & Bonds,-15044.0,93785.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Employer - LGERS,2962.0,8300.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,FICA Tax Expense,3091.0,8981.0,
General Fund,Transportation,Transportation Planning Div,Restrictd Intergv Otr Loc Part,-9000.0,-0.0,
General Fund,Parks Rec & Cultural Arts,Recreation Division,Group Insurance Expense,2406.0,31374.0,
General Fund,Parks Rec & Cultural Arts,Specialized Facilities Div,Compensation - Temp/Seasonal,-8798.0,39000.0,
General Fund,Finance,Accounting Division,Training,16000.0,26000.0,
General Fund,Building Safety,Permitting & Inspections Div,Lic.&Prmt-W/O Permit Violation,8000.0,8000.0,
General Fund,Public Works,Streets & Sidewalks Division,Compensation - Full Time Reg,38094.0,155607.0,
General Fund,Public Works,Streets & Sidewalks Division,Compensation - Overtime,801.0,10000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Maint & Repair - Equipment,-3450.0,15000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Maint & Repair - Buildings,23400.0,28000.0,
Civic Center Fund,Civic Center,Civic Center Administration,Maintenance and Repairs,-3950.0,18000.0,
Civic Center Fund,Civic Center,Concessions Division,Compensation - Full Time Reg,37320.0,137396.0,
General Fund,Finance,Finance Administration,Ad Val Interest,0.0,140000.0,
Civic Center Fund,Civic Center,Concessions Division,Compensation - Temp/Seasonal,10759.0,78000.0,
Stormwater Fund,Public Works,Stormwater Admin Division,Insurance & Bonds,19007.0,86192.0,
Parking Services Fund,Transportation,Parking Services Division,Compensation - Part Time,26167.0,26167.0,
Parking Services Fund,Transportation,Parking Services Division,Compensation - Full Time Reg,25060.0,328160.0,
Parking Services Fund,Transportation,Parking Services Division,Compensation - Overtime,767.0,10000.0,
General Fund,Information Technology,GIS Appl Services Division,Group Insurance Expense,3048.0,55776.0,
General Fund,Public Works,Streets & Sidewalks Division,Contracted Services,776500.0,817000.0,
General Fund,Public Works,Streets & Sidewalks Division,Professional Services,-4291.0,0.0,
Water Services Fund,Water,Water Engineering Division,Compensation - Full Time Reg,11881.0,480030.0,
General Fund,Police,Police Administration Division,Criminal Justice Info System,1227339.0,1227339.0,
General Fund,Building Safety,Permitting & Inspections Div,Lic. & Permits - Permit Fees,2472158.0,2472158.0,
General Fund,Police,Police Administration Division,Community  Policing,-4152.0,25000.0,
General Fund,Information Technology,GIS Appl Services Division,Employer - LGERS,-396.0,23761.0,
General Fund,Information Technology,GIS Appl Services Division,FICA Tax Expense,-2456.0,25710.0,
General Fund,Human Resources,Human Resources Administration,Supplies - Other,-2796.0,17500.0,
General Fund,Information Technology,GIS Appl Services Division,Employer - 401(K),-1605.0,16804.0,
